id,text,label,scenario_family,source_type,source_file,source_record,source_label,curation_reason,indirect_request_candidate,raw_text
EXT-H-076,"it is the representative from the company. Embark on a scenic adventure with our the productPackage! Unlock a discount for the first bookings at the provided link. Cruise through the country, hike in the country, and experience Māori culture. Plus, enjoy a complimentary visit to the glowworm caves. Explore the breathtaking landscapes of the country secure your spot for an awe-inspiring journey!",HIGH,delivery,external_generated_unknown_source,English_Scam.txt,280,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings], it is [Name] from [Company] . Embark on a scenic adventure with our [Product]Package! Unlock a discount for the first bookings at [Link]. Cruise through [Country] , hike in [Country] , and experience Māori culture. Plus, enjoy a complimentary visit to the glowworm caves. Explore the breathtaking landscapes of [Country] secure your spot for an awe-inspiring journey!"
EXT-H-077,"it is the representativefrom the company Travels. Embark on a sun-soaked adventure with our the product Package! Enjoy a discount for the first bookings at the provided link. Marvel at the country, savour tapas in hidden alleys, and relax on the Mediterranean beaches. As an extra perk, we are including a free Flamenco dance show. Experience the essence of the country secure your place in paradise now.",HIGH,delivery,external_generated_unknown_source,English_Scam.txt,269,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings], it is [Name]from [Company] Travels. Embark on a sun-soaked adventure with our [Product] Package! Enjoy a discount for the first bookings at [Link]. Marvel at [Country] , savour tapas in hidden alleys, and relax on the Mediterranean beaches. As an extra perk, we are including a free Flamenco dance show. Experience the essence of [Country] secure your place in paradise now."
EXT-H-078,"it is the representative from the company. Embark on a soul-stirring journey with our the product Discovery Package! Enjoy a discount for the first bookings at the provided link. Witness the beauty of the the country at sunrise, explore vibrant markets, and savour authentic the country cuisine. As an extra treat, we are offering a complimentary guided tour of the country. Let the magic of the country captivate you – reserve your spot now!",HIGH,delivery,external_generated_unknown_source,English_Scam.txt,275,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings], it is [Name] from [Company] . Embark on a soul-stirring journey with our [Product] Discovery Package! Enjoy a discount for the first bookings at [Link]. Witness the beauty of the [Country] at sunrise, explore vibrant markets, and savour authentic [Country] cuisine. As an extra treat, we are offering a complimentary guided tour of [Country] . Let the magic of [Country] captivate you – reserve your spot now!"
EXT-H-079,"it is the representative from the company. Elevate your senses with our the product Adventure Package! Secure a discount for the first bookings at the provided link. Experience the majestic the country Alps with luxury chalet accommodations, thrilling mountain excursions, and gourmet the country cuisine. As an added bonus, enjoy a free spa day surrounded by snow-capped peaks. Embrace the beauty of the the country Alps – reserve your spot for an unforgettable adventure!",HIGH,delivery,external_generated_unknown_source,English_Scam.txt,272,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings], it is [Name] from [Company] . Elevate your senses with our [Product] Adventure Package! Secure a discount for the first bookings at [Link]. Experience the majestic [Country] Alps with luxury chalet accommodations, thrilling mountain excursions, and gourmet [Country] cuisine. As an added bonus, enjoy a free spa day surrounded by snow-capped peaks. Embrace the beauty of the [Country] Alps – reserve your spot for an unforgettable adventure!"
EXT-H-080,"it is the representative from the company. Find peace and serenity with our the product Package! Enjoy a discount for the first bookings at the provided link. Experience the tranquillity of the country, perform Umrah with ease, and bask in the spiritual ambiance. As an additional blessing, we are offering a complimentary visit to the historic the country. Connect with your faith in the country secure your spiritual retreat now.",HIGH,delivery,external_generated_unknown_source,English_Scam.txt,278,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings], it is [Name] from [Company] . Find peace and serenity with our [Product] Package! Enjoy a discount for the first bookings at [Link]. Experience the tranquillity of [Country] , perform Umrah with ease, and bask in the spiritual ambiance. As an additional blessing, we are offering a complimentary visit to the historic [Country] . Connect with your faith in [Country] secure your spiritual retreat now."
EXT-H-081,"it is the representative from the company. Embark on the ultimate the product Package! Be among the first to seize a discount at the provided link. Experience the breathtaking beauty of the the country, hike majestic trails, and enjoy a scenic helicopter tour. As a special offer, we are including a complimentary visit to the iconic the country. Do not miss this chance to witness the wonders of the the country reserve your spot now.",HIGH,delivery,external_generated_unknown_source,English_Scam.txt,273,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings] , it is [Name] from [Company] . Embark on the ultimate [Product] Package! Be among the first to seize a discount at [Link]. Experience the breathtaking beauty of the [Country] , hike majestic trails, and enjoy a scenic helicopter tour. As a special offer, we are including a complimentary visit to the iconic [Country] . Do not miss this chance to witness the wonders of the [Country] reserve your spot now."
EXT-H-082,"! We are thrilled to extend an offer for the role of assistant purchaser. This is a pivotal position in our retail setup. To get started, we would need some basic information from you. Are you up for it?",HIGH,employment,external_generated_unknown_source,English_Scam.txt,204,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings]! We are thrilled to extend an offer for the role of assistant purchaser. This is a pivotal position in our retail setup. To get started, we would  need some basic information from you. Are you up for it?"
EXT-H-083,"we are currently hiring assistant purchasers for a leading retail company. The role involves managing inventory and purchases. It is a great opportunity for someone with an eye for detail. To get started, we will need your basic information. Interested?",HIGH,employment,external_generated_unknown_source,English_Scam.txt,194,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings], we are currently hiring assistant purchasers for a leading retail company. The role involves managing inventory and purchases. It is a great opportunity for someone with an eye for detail. To get started, we will need your basic information. Interested?"
EXT-H-084,"job seekers! I am the representative, your hiring manager at the company, and I am thrilled to present an incredible job opportunity that could change your life – the the product! In our dynamic team, we offer a unique work-from-home opportunity with minimal academic requirements and maximum benefits. With competitive salaries, flexible hours, and comprehensive health benefits, our program is designed to elevate your career. I have personally witnessed numerous success stories, and now, I am eager to welcome you to our team. The the product Program has been featured in renowned employment forums, attesting to its legitimacy. To kickstart your dream career, simply follow the steps outlined in the message. Act swiftly! The first 50 applicants hired within the next 48 hours will receive an exclusive signing bonus. Do not miss out on this limited-time opportunity to secure a fulfilling and rewarding career with the company! Join us now and let us build your path to success together!",HIGH,employment,external_generated_unknown_source,English_Scam.txt,351,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings]  job seekers! I am [Name], your hiring manager at [Company], and I am thrilled to present an incredible job opportunity that could change your life – the [Product]! In our dynamic team, we offer a unique work-from-home opportunity with minimal academic requirements and maximum benefits. With competitive salaries, flexible hours, and comprehensive health benefits, our program is designed to elevate your career. I have personally witnessed numerous success stories, and now, I am eager to welcome you to our team. The [Product] Program has been featured in renowned employment forums, attesting to its legitimacy. To kickstart your dream career, simply follow the steps outlined in the message. Act swiftly! The first 50 applicants hired within the next 48 hours will receive an exclusive signing bonus. Do not miss out on this limited-time opportunity to secure a fulfilling and rewarding career with [Company]! Join us now and let us build your path to success together!"
EXT-H-085,"there, I am the representative. I have been with this the company program for a while now, and it has been amazing. I consistently make the amount to the amount each month. It is simple and effective. Can you tell me a bit about yourself? What is your age and occupation? This will help us tailor the job to suit your best.",HIGH,employment,external_generated_unknown_source,English_Scam.txt,164,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings] there, I am [Name]. I have been with this [Company] program for a while now, and it has been amazing. I consistently make [Money] to [Money] each month. It is simple and effective. Can you tell me a bit about yourself? What is your age and occupation? This will help us tailor the job to suit your best."
EXT-H-086,"! We are thrilled to extend an offer for the role of assistant purchaser. This is a vital position in our retail setup. To begin, we would need some basic information from you. Interested?",HIGH,employment,external_generated_unknown_source,English_Scam.txt,200,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings]! We are thrilled to extend an offer for the role of assistant purchaser. This is a vital position in our retail setup. To begin, we would  need some basic information from you. Interested?"
EXT-H-087,"we are excited to offer you a position as an assistant purchaser. This is a key role in our retail operations. To get things rolling, we will need some details from you. Are you up for it?",HIGH,employment,external_generated_unknown_source,English_Scam.txt,198,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings], we are excited to offer you a position as an assistant purchaser. This is a key role in our retail operations. To get things rolling, we will need some details from you. Are you up for it?"
EXT-H-088,! We are looking for assistant purchasers to join our team. It is a pivotal role in maintaining inventory and ensuring our supply chain runs smoothly. Could you provide us with your basic details to kickstart the process?,HIGH,employment,external_generated_unknown_source,English_Scam.txt,196,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,[Greetings]! We are looking for assistant purchasers to join our team. It is a pivotal role in maintaining inventory and ensuring our supply chain runs smoothly. Could you provide us with your basic details to kickstart the process?
EXT-H-089,we are looking for a detail-oriented assistant purchaser to join our team. Your role will be integral to our inventory management. Could you share some basic information to kick off the process?,HIGH,employment,external_generated_unknown_source,English_Scam.txt,202,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings], we are looking for a detail-oriented assistant purchaser to join our team. Your role will be integral to our inventory management. Could you share some basic information to kick off the process?"
EXT-H-090,! We have got a great job for you. We are looking for writers to contribute articles on various topics. You can earn up to the amount per article. Would you like to learn more? Send us you details at our the company website and the representative will contact you.,HIGH,employment,external_generated_unknown_source,English_Scam.txt,139,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,[Greetings]! We have got a great job for you. We are looking for writers to contribute articles on various topics. You can earn up to [Money] per article. Would you like to learn more? Send us you details at our [Company] website and [Name] will contact you.
EXT-H-091,"it is the representative from the company. Immerse yourself in the dynamic culture of the country with our the product! Secure a discount for the first bookings at the provided link. Discover ancient temples, indulge in sus masterclasses, and witness cherry blossoms in full bloom. As a special treat, we are offering a complimentary tea ceremony experience. Do not miss out on this captivating journey reserve your spot in the country today!",HIGH,other,external_generated_unknown_source,English_Scam.txt,268,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings], it is [Name] from [Company] . Immerse yourself in the dynamic culture of [Country] with our [Product]! Secure a discount for the first bookings at [Link]. Discover ancient temples, indulge in sus[Greetings] masterclasses, and witness cherry blossoms in full bloom. As a special treat, we are offering a complimentary tea ceremony experience. Do not miss out on this captivating journey reserve your spot in [Country] today!"
EXT-H-092,"it is the representative from the company. Escape to the picturesque the country with our the product! Unlock a discount for the first bookings at the provided link. Stay in charming cottages, explore quaint villages, and indulge in traditional afternoon tea. As a special offer, we are including a complimentary guided tour of the country. Experience the tranquillity of the the country – secure your retreat now!",HIGH,other,external_generated_unknown_source,English_Scam.txt,286,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings] , it is [Name] from [Company] . Escape to the picturesque [Country] with our [Product]! Unlock a discount for the first bookings at [Link]. Stay in charming cottages, explore quaint villages, and indulge in traditional afternoon tea. As a special offer, we are including a complimentary guided tour of [Country] . Experience the tranquillity of the [Country] – secure your retreat now!"
EXT-H-093,"! I have been searching for profiles with strong financial backgrounds, and yours caught my attention. We are currently offering a lucrative fund transfers venture. By assisting with transactions, you will be playing a pivotal role in ensuring smooth operations and earning commissions. It is an opportunity worth exploring!",HIGH,other,external_generated_unknown_source,English_Scam.txt,192,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings]! I have been searching for profiles with strong financial backgrounds, and yours caught my attention. We are currently offering a lucrative fund transfers venture. By assisting with transactions, you will be playing a pivotal role in ensuring smooth operations and earning commissions. It is an opportunity worth exploring!"
EXT-H-094,"the representative, it is the representative. I have been in this for a year now, and it has been fantastic. I am consistently making the representative monthly. What is your age and what do you do for a living? This will help us customize your experience.",HIGH,other,external_generated_unknown_source,English_Scam.txt,166,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings] [Name], it is [Name]. I have been in this for a year now, and it has been fantastic. I am consistently making [Name] monthly. What is your age and what do you do for a living? This will help us customize your experience."
EXT-H-095,"! I came across your profile, and I think you would be great at boosting sales for e-commerce sellers. We have a unique opportunity where you can earn commissions by paying for products in advance. It is a win-win! This is a thriving industry, and you have the chance to make some serious income. Interested?",HIGH,other,external_generated_unknown_source,English_Scam.txt,173,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings]! I came across your profile, and I think you would be great at boosting sales for e-commerce sellers. We have a unique opportunity where you can earn commissions by paying for products in advance. It is a win-win! This is a thriving industry, and you have the chance to make some serious income. Interested?"
EXT-H-096,"it is the representative from the company. Bask in the beauty of the the country with our the product! Seize a discount for the first bookings at the provided link. Stay in cliffside villas, indulge in authentic the country cuisine, and explore the charming villages. As an added treat, we are including a complimentary boat tour along the coast. Immerse yourself in the splendours of the the country Coast reserve your spot for an Italian escape",HIGH,other,external_generated_unknown_source,English_Scam.txt,284,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings], it is [Name] from [Company] . Bask in the beauty of the [Country] with our [Product]! Seize a discount for the first bookings at [Link]. Stay in cliffside villas, indulge in authentic [Country] cuisine, and explore the charming villages. As an added treat, we are including a complimentary boat tour along the coast. Immerse yourself in the splendours of the [Country] Coast reserve your spot for an Italian escape"
EXT-H-097,I am the representative. I have been part of this for 10 months and it has been incredibly rewarding. I make about the amount to the amount every month. It is a great side gig. Could you share your age and occupation? This will help us get you set up in no time.,HIGH,other,external_generated_unknown_source,English_Scam.txt,167,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,[Greetings] I am [Name]. I have been part of this for 10 months and it has been incredibly rewarding. I make about [Money] to [Money] every month. It is a great side gig. Could you share your age and occupation? This will help us get you set up in no time.
EXT-H-098,"! I have been exploring profiles, and your sales experience stood out. We are currently offering a unique affiliate marketing venture. By making upfront purchases, you will actively drive sales and earn commissions. It is a proven method with impressive returns. Are you up for it?",HIGH,other,external_generated_unknown_source,English_Scam.txt,180,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings]! I have been exploring profiles, and your sales experience stood out. We are currently offering a unique affiliate marketing venture. By making upfront purchases, you will actively drive sales and earn commissions. It is a proven method with impressive returns. Are you up for it?"
EXT-H-099,"I am Laura. I have been in this for a while now, and it has been incredible. I am making the amount to the amount each month. It is flexible and easy. What is your age and occupation? This will help us personalize your experience.",HIGH,other,external_generated_unknown_source,English_Scam.txt,172,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings], I am Laura. I have been in this for a while now, and it has been incredible. I am making [Money] to [Money] each month. It is flexible and easy. What is your age and occupation? This will help us personalize your experience."
EXT-H-100,"! I was impressed by your profile, especially your financial expertise. We have an exciting opportunity in fund transfers that aligns perfectly with your skills. By facilitating transactions, you will be contributing to increased efficiency and earning commissions. It is an opportunity you do not want to miss out on!",HIGH,other,external_generated_unknown_source,English_Scam.txt,186,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings]! I was impressed by your profile, especially your financial expertise. We have an exciting opportunity in fund transfers that aligns perfectly with your skills. By facilitating transactions, you will be contributing to increased efficiency and earning commissions. It is an opportunity you do not want to miss out on!"
EXT-H-101,"! I came across your profile and noticed your knack for sales. We have a unique opportunity in affiliate marketing that could be a great fit for you. By purchasing select products in advance, you will be boosting sales and earnings commissions. It is a straightforward process, and the potential earnings are impressive. Are you open to exploring this?",HIGH,other,external_generated_unknown_source,English_Scam.txt,174,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings]! I came across your profile and noticed your knack for sales. We have a unique opportunity in affiliate marketing that could be a great fit for you. By purchasing select products in advance, you will be boosting sales and earnings commissions. It is a straightforward process, and the potential earnings are impressive. Are you open to exploring this?"
EXT-H-102,"! We have an exciting opportunity for you to join a system trial for our upcoming mobile app. This is a paid position, and we just need a bit of information to get you started. Ready to be part of it?",HIGH,other,external_generated_unknown_source,English_Scam.txt,213,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings]! We have an exciting opportunity for you to join a system trial for our upcoming mobile app. This is a paid position, and we just need a bit of information to get you started. Ready to be part of it?"
EXT-H-103,"it is the representativefrom the company! Get ready for the experience of a lifetime with our exclusive the product to the country. Picture yourself wandering through the historic streets of the country, savouring authentic the country cuisine in the country, and cruising along the romantic canals of the country. Our limited-time offer, available at the provided link, brings you a discount on this dream vacation for the first bookings! Enjoy lavish accommodations in top-rated hotels, private tours of iconic landmarks, and VIP access to renowned museums. As a special bonus, we are including a complimentary wine-tasting tour in the country. This is your chance to embrace la dolce vita in style! Secure your spot now the country is calling, and you would not want to miss out on this unforgettable journey!",HIGH,other,external_generated_unknown_source,English_Scam.txt,264,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings], it is [Name]from [Company] ! Get ready for the experience of a lifetime with our exclusive [Product] to [Country] . Picture yourself wandering through the historic streets of [Country] , savouring authentic [Country] cuisine in [Country] , and cruising along the romantic canals of [Country] . Our limited-time offer, available at [Link], brings you a discount on this dream vacation for the first bookings! Enjoy lavish accommodations in top-rated hotels, private tours of iconic landmarks, and VIP access to renowned museums. As a special bonus, we are including a complimentary wine-tasting tour in [Country] . This is your chance to embrace la dolce vita in style! Secure your spot now [Country] is calling, and you would not want to miss out on this unforgettable journey!"
EXT-H-104,"! I have been exploring profiles, and your financial experience stood out. We are currently offering a unique fund transfers venture. By facilitating various transactions, you will actively contribute to smooth operations and earn commissions. It is a proven method with impressive returns. Are you up for it?",HIGH,other,external_generated_unknown_source,English_Scam.txt,190,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings]! I have been exploring profiles, and your financial experience stood out. We are currently offering a unique fund transfers venture. By facilitating various transactions, you will actively contribute to smooth operations and earn commissions. It is a proven method with impressive returns. Are you up for it?"
EXT-H-105,"the representative, it is me. I am in trouble, and I need money for bail. Please do not tell Mom or Dad. I will get in so much trouble. Hurry, the representative. A lawyer is going to call you. Please help me! This is your the representative’s lawyer. He is in a lot of trouble. The only way he can get out of jail is if you pay.",HIGH,other,external_generated_unknown_source,English_Scam.txt,101,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings] [Name], it is me. I am in trouble, and I need money for bail. Please do not tell Mom or Dad. I will get in so much trouble. Hurry, [Name]. A lawyer is going to call you. Please help me! This is your [Name]’s lawyer. He is in a lot of trouble. The only way he can get out of jail is if you pay."
EXT-H-106,"! We are on the lookout for individuals with a flair for sales. Our affiliate marketing initiative involves purchasing specific products in advance, resulting in boosted sales and substantial commissions. This is a win-win situation. Would you like more details?",HIGH,other,external_generated_unknown_source,English_Scam.txt,177,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings]! We are on the lookout for individuals with a flair for sales. Our affiliate marketing initiative involves purchasing specific products in advance, resulting in boosted sales and substantial commissions. This is a win-win situation. Would you like more details?"
EXT-H-107,"VIP Access to the product – Limited Edition Unveiling! Reserve Yours Now! the product Enthusiasts! Get ready for a tech revolution! Gain VIP access to the exclusive the product Limited Edition at the provided link. Be one of the privileged few to experience groundbreaking features, unparalleled speed, and a design like never before. Secure your reservation today and receive an extra off limited spots available! Elevate your the product game with the epitome of innovation.",HIGH,tech_support,external_generated_unknown_source,English_Scam.txt,290,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"VIP Access to [Product] – Limited Edition Unveiling! Reserve Yours Now! [Greetings]  [Product]  Enthusiasts! Get ready for a tech revolution! Gain VIP access to the exclusive [Product] Limited Edition at [Link]. Be one of the privileged few to experience groundbreaking features, unparalleled speed, and a design like never before. Secure your reservation today and receive an extra off limited spots available! Elevate your [Product]  game with the epitome of innovation."
EXT-H-108,"Flash Sale Alert! Get Your the product Today Off for Early Birds! Attention Tech Lovers! Do not miss the the product Flash Sale at the provided link! Score an unbelievable discount for the first customers! Experience next-level innovation, mind-blowing features, and incredible speed. Act fast this offer expires in 24 hours. Elevate your the product game – secure your the product now!",HIGH,tech_support,external_generated_unknown_source,English_Scam.txt,289,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"Flash Sale Alert! Get Your [Product] Today Off for Early Birds! Attention Tech Lovers! Do not miss the [Product] Flash Sale at [Link]! Score an unbelievable discount for the first customers! Experience next-level innovation, mind-blowing features, and incredible speed. Act fast this offer expires in 24 hours. Elevate your [Product]  game – secure your [Product] now!"
EXT-H-109,"The Ultimate the product Bundle Unleash the Power! Limited Time Offer! Tech Enthusiasts! Introducing the Ultimate the product Bundle at the provided link. Maximize your the product experience with an exclusive bundle wireless charging pad, premium case, and more! The first orders enjoy a sensational discount. Unleash the power of the the product – where innovation meets style. Do not miss out claim your ultimate bundle today!",HIGH,tech_support,external_generated_unknown_source,English_Scam.txt,292,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"The Ultimate [Product] Bundle Unleash the Power! Limited Time Offer! [Greetings] Tech Enthusiasts! Introducing the Ultimate [Product] Bundle at [Link]. Maximize your [Product]  experience with an exclusive bundle wireless charging pad, premium case, and more! The first orders enjoy a sensational discount. Unleash the power of the [Product] – where innovation meets style. Do not miss out claim your ultimate bundle today!"
EXT-H-110,"Before using any devices or accessing the internet, it is crucial that you contact a certified the company Support Advisor to ensure your network is secure and your device is protected from threats. Press 1 to be connected immediately. Our technicians are available now to assist you. Press 2 to hear this message again. Your safety online depends on your swift action. Thank you.",HIGH,tech_support,external_generated_unknown_source,English_Scam.txt,102,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"Before using any devices or accessing the internet, it is crucial that you contact a certified [Company] Support Advisor to ensure your network is secure and your device is protected from threats. Press 1 to be connected immediately. Our technicians are available now to assist you. Press 2 to hear this message again. Your safety online depends on your swift action. Thank you."
EXT-H-111,". I am an artificial intelligent notification bot. The purpose of this call is to make you aware that as a resident, you are now able to take advantage of alternative federal student loan repayment options and hardship programs. These programs are only for individuals who have less than the amount in federal student loan debt. Having debt obligations may cause a hardship when added to your overall monthly bills. Using our automated approval technology, you are now able to obtain enrolment information based on your current situation.",HIGH,tech_support,external_generated_unknown_source,English_Scam.txt,118,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings] . I am an artificial intelligent notification bot. The purpose of this call is to make you aware that as a resident, you are now able to take advantage of alternative federal student loan repayment options and hardship programs. These programs are only for individuals who have less than [Money] in federal student loan debt. Having debt obligations may cause a hardship when added to your overall monthly bills. Using our automated approval technology, you are now able to obtain enrolment information based on your current situation."
EXT-H-112,"Fantastic news! You have been pre-approved for a personal loan with extremely low interest and no upfront fees. This offer can help cover unexpected expenses, consolidate your debts, or fund your personal goals with ease. To secure your funds before the offer expires, press 1 now and speak with a loan specialist.",HIGH,loan,external_generated_unknown_source,English_Scam.txt,111,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"Fantastic news! You have been pre-approved for a personal loan with extremely low interest and no upfront fees. This offer can help cover unexpected expenses, consolidate your debts, or fund your personal goals with ease. To secure your funds before the offer expires, press 1 now and speak with a loan specialist."
EXT-H-113,"Congratulations on your outstanding financial responsibility! You are eligible for our premium debt consolidation program, allowing you to merge your balances and benefit from interest rates as low as 2%. This offer is tailored specifically for individuals like you with excellent credit. Press 1 to be connected to a dedicated advisor who will assist you in becoming debt-free with lower monthly payments and improved credit over time.",HIGH,loan,external_generated_unknown_source,English_Scam.txt,104,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"Congratulations on your outstanding financial responsibility! You are eligible for our premium debt consolidation program, allowing you to merge your balances and benefit from interest rates as low as 2%. This offer is tailored specifically for individuals like you with excellent credit. Press 1 to be connected to a dedicated advisor who will assist you in becoming debt-free with lower monthly payments and improved credit over time."
EXT-H-114,"this is the representative from the company. As a loyal and valued customer, we are pleased to offer you an exclusive opportunity to significantly reduce your mortgage rates. You now qualify for our limited-time mortgage relief program that can lower your monthly payments and save you thousands over the life of your loan. Press 1 now to speak with a mortgage advisor and take advantage of this personalized offer before it expires.",HIGH,loan,external_generated_unknown_source,English_Scam.txt,106,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings], this is [Name] from [Company]. As a loyal and valued customer, we are pleased to offer you an exclusive opportunity to significantly reduce your mortgage rates. You now qualify for our limited-time mortgage relief program that can lower your monthly payments and save you thousands over the life of your loan. Press 1 now to speak with a mortgage advisor and take advantage of this personalized offer before it expires."
EXT-H-115,"Congratulations on owning your home! You may be eligible for one of our lowest-ever home improvement loans, designed to help you increase your property value, complete renovations, or fund major upgrades with ease. This offer includes low interest rates and fast approval. Press 1 to learn more and unlock the true potential of your property.",HIGH,loan,external_generated_unknown_source,English_Scam.txt,110,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"Congratulations on owning your home! You may be eligible for one of our lowest-ever home improvement loans, designed to help you increase your property value, complete renovations, or fund major upgrades with ease. This offer includes low interest rates and fast approval. Press 1 to learn more and unlock the true potential of your property."
EXT-H-116,"This is your internet service provider calling. We have detected a security breach in your router, and we need to update your network settings. Please provide your login credentials and other personal details for assistance.",HIGH,utility,external_generated_unknown_source,English_Scam.txt,19,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"This is your internet service provider calling. We have detected a security breach in your router, and we need to update your network settings. Please provide your login credentials and other personal details for assistance."
EXT-H-117,. This is an apology call from your electric utility. You got overcharged by your third-party supplier. You will be receiving a rebate check along with a 30% discount on your electric and gas bill. Please press 1 to get your rebate check.,HIGH,utility,external_generated_unknown_source,English_Scam.txt,117,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,[Greetings]. This is an apology call from your electric utility. You got overcharged by your third-party supplier. You will be receiving a rebate check along with a 30% discount on your electric and gas bill. Please press 1 to get your rebate check.
EXT-H-118,"it is the representative from the company. Dive into the wonders of the country with our Great the product! Seize a discount for the first bookings at the provided link. Snorkel in the vibrant coral gardens, explore the the country, and relax on pristine beaches. As an added bonus, we are offering a complimentary sunset cruise in the the country. Immerse yourself in the beauty of the the country reserve your spot for an unforgettable journey!",HIGH,prize,external_generated_unknown_source,English_Scam.txt,279,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings], it is [Name] from [Company] . Dive into the wonders of [Country] with our Great [Product]! Seize a discount for the first bookings at [Link]. Snorkel in the vibrant coral gardens, explore the [Country] , and relax on pristine beaches. As an added bonus, we are offering a complimentary sunset cruise in the [Country] . Immerse yourself in the beauty of the [Country] reserve your spot for an unforgettable journey!"
EXT-H-119,"it is the representative from the company. Congratulations! You have been selected for an exclusive promotion to win a brand-new luxury car. Just click on the link the provided link and enter code the number to claim your prize. Hurry, as this is a time-sensitive offer, and We are excited to see you driving away in style with your new vehicle!",HIGH,prize,external_generated_unknown_source,English_Scam.txt,260,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings], it is [Name] from [Company] . Congratulations! You have been selected for an exclusive promotion to win a brand-new luxury car. Just click on the link [Link] and enter code [Number] to claim your prize. Hurry, as this is a time-sensitive offer, and We are excited to see you driving away in style with your new vehicle!"
EXT-H-120,"is this the representativethe representative? I am calling from the country Hospital, and I am afraid to inform you that your son, the representative is in a serious car accident, and unfortunately, he is in a critical condition and needs immediate operations. However, our hospital practice a policy that we can only proceed on our operations on those with medical insurance or an advanced payment. We need an upfront payment of the amount for the medical fees. We appreciate your swift response. To expedite the process, we need the payment as soon as possible.",HIGH,health,external_generated_unknown_source,English_Scam.txt,123,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings] , is this [Title][Name]? I am calling from [Country] Hospital, and I am afraid to inform you that your son, [Name] is in a serious car accident, and unfortunately, he is in a critical condition and needs immediate operations. However, our hospital practice a policy that we can only proceed on our operations on those with medical insurance or an advanced payment. We need an upfront payment of [Money] for the medical fees. We appreciate your swift response. To expedite the process, we need the payment as soon as possible."
EXT-L-001,"this is the company Pet Store. Our annual adoption event is on the date, and We are looking for volunteers and adopters alike. Would you like to help out or find a furry companion?",LOW,other,external_generated_unknown_source,English_NonScam.txt,60,non_scam,Inherited non-scam label; retained as a benign/hard-negative example.,True,"[Greetings], this is [Company] Pet Store. Our annual adoption event is on [Date], and We are looking for volunteers and adopters alike. Would you like to help out or find a furry companion?"
